[ 2014-07-05T20:15:04+08:00 ] 180.153.81.158 /
INFO: [ app_init ] --START--
INFO: Run Behavior\BuildLiteBehavior [ RunTime:0.000020s ]
INFO: [ app_init ] --END-- [ RunTime:0.000334s ]
INFO: [ app_begin ] --START--
INFO: Run Behavior\ReadHtmlCacheBehavior [ RunTime:0.000404s ]
INFO: [ app_begin ] --END-- [ RunTime:0.000459s ]
SQL: SHOW COLUMNS FROM `auction` [ RunTime:0.000752s ]
SQL: SHOW COLUMNS FROM `iteminfo` [ RunTime:0.000400s ]
SQL: SELECT MAX(time) AS tp_max FROM `auction` LIMIT 1   [ RunTime:0.000079s ]
SQL: SELECT * FROM `iteminfo` WHERE ( item=1206 )  [ RunTime:0.000280s ]
SQL: SELECT * FROM `iteminfo` WHERE ( item=1206 )  [ RunTime:0.000278s ]
SQL: SELECT * FROM `iteminfo` WHERE ( item=1206 )  [ RunTime:0.000276s ]
SQL: SELECT * FROM `iteminfo` WHERE ( item=1206 )  [ RunTime:0.000275s ]
SQL: SELECT * FROM `iteminfo` WHERE ( item=1206 )  [ RunTime:0.000274s ]
SQL: SELECT * FROM `iteminfo` WHERE ( item=1206 )  [ RunTime:0.000273s ]
SQL: SELECT * FROM `iteminfo` WHERE ( item=1206 )  [ RunTime:0.000275s ]
SQL: SELECT * FROM `iteminfo` WHERE ( item=1206 )  [ RunTime:0.000278s ]
SQL: SELECT * FROM `iteminfo` WHERE ( item=1206 )  [ RunTime:0.000303s ]
SQL: SELECT * FROM `iteminfo` WHERE ( item=1206 )  [ RunTime:0.000303s ]
SQL: SELECT * FROM `iteminfo` WHERE ( item=1206 )  [ RunTime:0.000277s ]
SQL: SELECT * FROM `iteminfo` WHERE ( item=1206 )  [ RunTime:0.000276s ]
SQL: SELECT * FROM `iteminfo` WHERE ( item=1206 )  [ RunTime:0.000277s ]
SQL: SELECT * FROM `iteminfo` WHERE ( item=1206 )  [ RunTime:0.000278s ]
SQL: SELECT * FROM `iteminfo` WHERE ( item=1206 )  [ RunTime:0.000276s ]
SQL: SELECT * FROM `iteminfo` WHERE ( item=1206 )  [ RunTime:0.000274s ]
SQL: SELECT * FROM `iteminfo` WHERE ( item=1206 )  [ RunTime:0.000296s ]
SQL: SELECT * FROM `iteminfo` WHERE ( item=1206 )  [ RunTime:0.000276s ]
SQL: SELECT * FROM `iteminfo` WHERE ( item=1206 )  [ RunTime:0.000276s ]
SQL: SELECT * FROM `iteminfo` WHERE ( item=1206 )  [ RunTime:0.000296s ]
SQL: SELECT * FROM `iteminfo` WHERE ( item=1206 )  [ RunTime:0.000275s ]
SQL: SELECT * FROM `iteminfo` WHERE ( item=1206 )  [ RunTime:0.000274s ]
SQL: SELECT * FROM `iteminfo` WHERE ( item=1210 )  [ RunTime:0.000276s ]
SQL: SELECT * FROM `iteminfo` WHERE ( item=1210 )  [ RunTime:0.000272s ]
SQL: SELECT * FROM `iteminfo` WHERE ( item=1210 )  [ RunTime:0.000277s ]
SQL: SELECT * FROM `iteminfo` WHERE ( item=1210 )  [ RunTime:0.000275s ]
SQL: SELECT * FROM `iteminfo` WHERE ( item=1210 )  [ RunTime:0.000274s ]
SQL: SELECT * FROM `iteminfo` WHERE ( item=1210 )  [ RunTime:0.000273s ]
SQL: SELECT * FROM `iteminfo` WHERE ( item=1210 )  [ RunTime:0.000273s ]
SQL: SELECT * FROM `iteminfo` WHERE ( item=1210 )  [ RunTime:0.000274s ]
SQL: SELECT * FROM `iteminfo` WHERE ( item=1210 )  [ RunTime:0.000272s ]
SQL: SELECT * FROM `iteminfo` WHERE ( item=1210 )  [ RunTime:0.000274s ]
SQL: SELECT * FROM `iteminfo` WHERE ( item=1210 )  [ RunTime:0.000321s ]
SQL: SELECT * FROM `iteminfo` WHERE ( item=1210 )  [ RunTime:0.000273s ]
SQL: SELECT * FROM `iteminfo` WHERE ( item=1210 )  [ RunTime:0.000271s ]
SQL: SELECT * FROM `iteminfo` WHERE ( item=1210 )  [ RunTime:0.000293s ]
SQL: SELECT * FROM `iteminfo` WHERE ( item=1210 )  [ RunTime:0.000270s ]
SQL: SELECT * FROM `iteminfo` WHERE ( item=1210 )  [ RunTime:0.000270s ]
SQL: SELECT * FROM `iteminfo` WHERE ( item=1210 )  [ RunTime:0.000271s ]
SQL: SELECT * FROM `iteminfo` WHERE ( item=1210 )  [ RunTime:0.000277s ]
SQL: SELECT * FROM `iteminfo` WHERE ( item=1210 )  [ RunTime:0.000271s ]
SQL: SELECT * FROM `iteminfo` WHERE ( item=1210 )  [ RunTime:0.000269s ]
SQL: SELECT * FROM `iteminfo` WHERE ( item=1210 )  [ RunTime:0.000272s ]
SQL: SELECT * FROM `iteminfo` WHERE ( item=1210 )  [ RunTime:0.000270s ]
SQL: SELECT * FROM `iteminfo` WHERE ( item=1210 )  [ RunTime:0.000269s ]
SQL: SELECT * FROM `iteminfo` WHERE ( item=1210 )  [ RunTime:0.000361s ]
SQL: SELECT * FROM `iteminfo` WHERE ( item=1210 )  [ RunTime:0.000456s ]
SQL: SELECT * FROM `iteminfo` WHERE ( item=1210 )  [ RunTime:0.000349s ]
SQL: SELECT * FROM `iteminfo` WHERE ( item=1210 )  [ RunTime:0.000307s ]
SQL: SELECT * FROM `iteminfo` WHERE ( item=1210 )  [ RunTime:0.000508s ]
SQL: SELECT * FROM `iteminfo` WHERE ( item=1263 )  [ RunTime:0.000281s ]
SQL: SELECT * FROM `iteminfo` WHERE ( item=1263 )  [ RunTime:0.000280s ]
SQL: SELECT * FROM `iteminfo` WHERE ( item=1263 )  [ RunTime:0.000297s ]
SQL: SELECT * FROM `iteminfo` WHERE ( item=1263 )  [ RunTime:0.000065s ]
SQL: SELECT * FROM `iteminfo` WHERE ( item=1443 )  [ RunTime:0.000273s ]
SQL: SELECT * FROM `iteminfo` WHERE ( item=1443 )  [ RunTime:0.000276s ]
SQL: SELECT * FROM `iteminfo` WHERE ( item=1443 )  [ RunTime:0.000273s ]
SQL: SELECT * FROM `iteminfo` WHERE ( item=1447 )  [ RunTime:0.000278s ]
SQL: SELECT * FROM `iteminfo` WHERE ( item=1529 )  [ RunTime:0.000271s ]
SQL: SELECT * FROM `iteminfo` WHERE ( item=1529 )  [ RunTime:0.000270s ]
SQL: SELECT * FROM `iteminfo` WHERE ( item=1529 )  [ RunTime:0.000486s ]
SQL: SELECT * FROM `iteminfo` WHERE ( item=1529 )  [ RunTime:0.000287s ]
SQL: SELECT * FROM `iteminfo` WHERE ( item=1529 )  [ RunTime:0.000269s ]
SQL: SELECT * FROM `iteminfo` WHERE ( item=1529 )  [ RunTime:0.000268s ]
SQL: SELECT * FROM `iteminfo` WHERE ( item=1529 )  [ RunTime:0.000267s ]
SQL: SELECT * FROM `iteminfo` WHERE ( item=1529 )  [ RunTime:0.000267s ]
SQL: SELECT * FROM `iteminfo` WHERE ( item=1529 )  [ RunTime:0.000270s ]
SQL: SELECT * FROM `iteminfo` WHERE ( item=1529 )  [ RunTime:0.000268s ]
SQL: SELECT * FROM `iteminfo` WHERE ( item=1529 )  [ RunTime:0.000272s ]
SQL: SELECT * FROM `iteminfo` WHERE ( item=1529 )  [ RunTime:0.000270s ]
SQL: SELECT * FROM `iteminfo` WHERE ( item=1529 )  [ RunTime:0.000267s ]
SQL: SELECT * FROM `iteminfo` WHERE ( item=1529 )  [ RunTime:0.000331s ]
SQL: SELECT * FROM `iteminfo` WHERE ( item=1529 )  [ RunTime:0.000275s ]
SQL: SELECT * FROM `iteminfo` WHERE ( item=1529 )  [ RunTime:0.000271s ]
SQL: SELECT * FROM `iteminfo` WHERE ( item=1529 )  [ RunTime:0.000269s ]
SQL: SELECT * FROM `iteminfo` WHERE ( item=1529 )  [ RunTime:0.000268s ]
SQL: SELECT * FROM `iteminfo` WHERE ( item=1529 )  [ RunTime:0.000270s ]
SQL: SELECT * FROM `iteminfo` WHERE ( item=1529 )  [ RunTime:0.000268s ]
SQL: SELECT * FROM `iteminfo` WHERE ( item=1613 )  [ RunTime:0.000268s ]
SQL: SELECT * FROM `iteminfo` WHERE ( item=1640 )  [ RunTime:0.000268s ]
SQL: SELECT * FROM `iteminfo` WHERE ( item=1705 )  [ RunTime:0.000331s ]
SQL: SELECT * FROM `iteminfo` WHERE ( item=1705 )  [ RunTime:0.000276s ]
SQL: SELECT * FROM `iteminfo` WHERE ( item=1705 )  [ RunTime:0.000274s ]
SQL: SELECT * FROM `iteminfo` WHERE ( item=1705 )  [ RunTime:0.000273s ]
SQL: SELECT * FROM `iteminfo` WHERE ( item=1705 )  [ RunTime:0.000272s ]
SQL: SELECT * FROM `iteminfo` WHERE ( item=1705 )  [ RunTime:0.000139s ]
SQL: SELECT * FROM `iteminfo` WHERE ( item=1705 )  [ RunTime:0.000446s ]
SQL: SELECT * FROM `iteminfo` WHERE ( item=1705 )  [ RunTime:0.000272s ]
SQL: SELECT * FROM `iteminfo` WHERE ( item=1705 )  [ RunTime:0.000271s ]
SQL: SELECT * FROM `iteminfo` WHERE ( item=1705 )  [ RunTime:0.000271s ]
SQL: SELECT * FROM `iteminfo` WHERE ( item=1705 )  [ RunTime:0.000293s ]
SQL: SELECT * FROM `iteminfo` WHERE ( item=1705 )  [ RunTime:0.000273s ]
SQL: SELECT * FROM `iteminfo` WHERE ( item=1705 )  [ RunTime:0.000275s ]
SQL: SELECT * FROM `iteminfo` WHERE ( item=1705 )  [ RunTime:0.000275s ]
SQL: SELECT * FROM `iteminfo` WHERE ( item=1705 )  [ RunTime:0.000273s ]
SQL: SELECT * FROM `iteminfo` WHERE ( item=1705 )  [ RunTime:0.000274s ]
SQL: SELECT * FROM `iteminfo` WHERE ( item=1705 )  [ RunTime:0.000274s ]
SQL: SELECT * FROM `iteminfo` WHERE ( item=1705 )  [ RunTime:0.000275s ]
SQL: SELECT * FROM `iteminfo` WHERE ( item=1705 )  [ RunTime:0.000274s ]
SQL: SELECT * FROM `iteminfo` WHERE ( item=1705 )  [ RunTime:0.000272s ]
SQL: SELECT * FROM `iteminfo` WHERE ( item=1705 )  [ RunTime:0.000276s ]
SQL: SELECT * FROM `iteminfo` WHERE ( item=1705 )  [ RunTime:0.000273s ]
SQL: SELECT * FROM `iteminfo` WHERE ( item=1705 )  [ RunTime:0.000279s ]
SQL: SELECT * FROM `iteminfo` WHERE ( item=1705 )  [ RunTime:0.000274s ]
SQL: SELECT * FROM `iteminfo` WHERE ( item=1716 )  [ RunTime:0.000277s ]
SQL: SELECT * FROM `iteminfo` WHERE ( item=1725 )  [ RunTime:0.000286s ]
SQL: SELECT * FROM `iteminfo` WHERE ( item=1761 )  [ RunTime:0.000273s ]
SQL: SELECT * FROM `iteminfo` WHERE ( item=1973 )  [ RunTime:0.000274s ]
SQL: SELECT * FROM `iteminfo` WHERE ( item=1973 )  [ RunTime:0.000272s ]
SQL: SELECT * FROM `iteminfo` WHERE ( item=1973 )  [ RunTime:0.000299s ]
SQL: SELECT * FROM `iteminfo` WHERE ( item=1973 )  [ RunTime:0.000275s ]
SQL: SELECT * FROM `iteminfo` WHERE ( item=1973 )  [ RunTime:0.000275s ]
SQL: SELECT * FROM `iteminfo` WHERE ( item=1973 )  [ RunTime:0.000273s ]
SQL: SELECT * FROM `iteminfo` WHERE ( item=1973 )  [ RunTime:0.000274s ]
SQL: SELECT * FROM `iteminfo` WHERE ( item=1973 )  [ RunTime:0.000212s ]
SQL: SELECT * FROM `iteminfo` WHERE ( item=1973 )  [ RunTime:0.000432s ]
SQL: SELECT * FROM `iteminfo` WHERE ( item=1973 )  [ RunTime:0.000072s ]
SQL: SELECT * FROM `iteminfo` WHERE ( item=1973 )  [ RunTime:0.000511s ]
SQL: SELECT * FROM `iteminfo` WHERE ( item=1978 )  [ RunTime:0.000066s ]
SQL: SELECT * FROM `iteminfo` WHERE ( item=1979 )  [ RunTime:0.000486s ]
SQL: SELECT * FROM `iteminfo` WHERE ( item=1982 )  [ RunTime:0.000271s ]
SQL: SELECT * FROM `iteminfo` WHERE ( item=2034 )  [ RunTime:0.000274s ]
SQL: SELECT * FROM `iteminfo` WHERE ( item=2077 )  [ RunTime:0.000272s ]
SQL: SELECT * FROM `iteminfo` WHERE ( item=2099 )  [ RunTime:0.000269s ]
SQL: SELECT * FROM `iteminfo` WHERE ( item=2099 )  [ RunTime:0.000272s ]
SQL: SELECT * FROM `iteminfo` WHERE ( item=2099 )  [ RunTime:0.000271s ]
SQL: SELECT * FROM `iteminfo` WHERE ( item=2163 )  [ RunTime:0.000270s ]
SQL: SELECT * FROM `iteminfo` WHERE ( item=2163 )  [ RunTime:0.000271s ]
SQL: SELECT * FROM `iteminfo` WHERE ( item=2243 )  [ RunTime:0.000273s ]
SQL: SELECT * FROM `iteminfo` WHERE ( item=2316 )  [ RunTime:0.000271s ]
SQL: SELECT * FROM `iteminfo` WHERE ( item=2318 )  [ RunTime:0.000269s ]
SQL: SELECT * FROM `iteminfo` WHERE ( item=2318 )  [ RunTime:0.000269s ]
SQL: SELECT * FROM `iteminfo` WHERE ( item=2318 )  [ RunTime:0.000270s ]
SQL: SELECT * FROM `iteminfo` WHERE ( item=2318 )  [ RunTime:0.000270s ]
SQL: SELECT * FROM `iteminfo` WHERE ( item=2318 )  [ RunTime:0.000268s ]
SQL: SELECT * FROM `iteminfo` WHERE ( item=2318 )  [ RunTime:0.000267s ]
SQL: SELECT * FROM `iteminfo` WHERE ( item=2318 )  [ RunTime:0.000304s ]
SQL: SELECT * FROM `iteminfo` WHERE ( item=2318 )  [ RunTime:0.000285s ]
SQL: SELECT * FROM `iteminfo` WHERE ( item=2318 )  [ RunTime:0.000268s ]
SQL: SELECT * FROM `iteminfo` WHERE ( item=2319 )  [ RunTime:0.000270s ]
SQL: SELECT * FROM `iteminfo` WHERE ( item=2319 )  [ RunTime:0.000271s ]
SQL: SELECT * FROM `iteminfo` WHERE ( item=2319 )  [ RunTime:0.000269s ]
SQL: SELECT * FROM `iteminfo` WHERE ( item=2319 )  [ RunTime:0.000270s ]
SQL: SELECT * FROM `iteminfo` WHERE ( item=2319 )  [ RunTime:0.000272s ]
SQL: SELECT * FROM `iteminfo` WHERE ( item=2319 )  [ RunTime:0.000271s ]
SQL: SELECT * FROM `iteminfo` WHERE ( item=2319 )  [ RunTime:0.000271s ]
SQL: SELECT * FROM `iteminfo` WHERE ( item=2319 )  [ RunTime:0.000301s ]
SQL: SELECT * FROM `iteminfo` WHERE ( item=2319 )  [ RunTime:0.000289s ]
SQL: SELECT * FROM `iteminfo` WHERE ( item=2319 )  [ RunTime:0.000269s ]
SQL: SELECT * FROM `iteminfo` WHERE ( item=2319 )  [ RunTime:0.000300s ]
SQL: SELECT * FROM `iteminfo` WHERE ( item=2319 )  [ RunTime:0.000272s ]
SQL: SELECT * FROM `iteminfo` WHERE ( item=2319 )  [ RunTime:0.000273s ]
SQL: SELECT * FROM `iteminfo` WHERE ( item=2319 )  [ RunTime:0.000270s ]
SQL: SELECT * FROM `iteminfo` WHERE ( item=2319 )  [ RunTime:0.000272s ]
SQL: SELECT * FROM `iteminfo` WHERE ( item=2319 )  [ RunTime:0.000304s ]
SQL: SELECT * FROM `iteminfo` WHERE ( item=2319 )  [ RunTime:0.000403s ]
SQL: SELECT * FROM `iteminfo` WHERE ( item=2319 )  [ RunTime:0.000588s ]
SQL: SELECT * FROM `iteminfo` WHERE ( item=2319 )  [ RunTime:0.000309s ]
SQL: SELECT * FROM `iteminfo` WHERE ( item=2319 )  [ RunTime:0.000298s ]
SQL: SELECT * FROM `iteminfo` WHERE ( item=2319 )  [ RunTime:0.000293s ]
SQL: SELECT * FROM `iteminfo` WHERE ( item=2319 )  [ RunTime:0.000290s ]
SQL: SELECT * FROM `iteminfo` WHERE ( item=2319 )  [ RunTime:0.000287s ]
